# The count includes the diagonal cell (x,x).
# Ratios use exact integer arithmetic and are shown to 50 decimal places.
# "3,1 pattern" means gcd>1 blocks of lengths 3 and 1 alternate between single blue cells without end.
# combined_flag is "both" exactly when x_flag="between_primes" and pattern_flag="3,1 pattern".
# bot_boring__only=True: when True, only rows with at least one interesting flag are written.
column_x  non_blue  x_flag          pattern_flag  combined_flag                                        non_blue/total
    1481         1  prime           -             -              0.00067521944632005401755570560432140445644834571236
    1482      1050  between_primes  -             -              0.70850202429149797570850202429149797570850202429150
    1483         1  prime           -             -              0.00067430883344571813890761968981793661496965610249
    1487         1  prime           -             -              0.00067249495628782784129119031607262945527908540686
    1488      1008  between_primes  -             -              0.67741935483870967741935483870967741935483870967742
    1489         1  prime           -             -              0.00067159167226326393552719946272666218938885157824
    1493         1  prime           -             -              0.00066979236436704621567314132618888144675150703282
    1499         1  prime           -             -              0.00066711140760507004669779853235490326884589726484
    1511         1  prime           -             -              0.00066181336863004632693580410324288550628722700199
    1523         1  prime           -             -              0.00065659881812212738017071569271175311884438608011
    1531         1  prime           -             -              0.00065316786414108425865447419986936642717178314827
    1536      1024  neither         3,1 pattern   -              0.66666666666666666666666666666666666666666666666667
    1543         1  prime           -             -              0.00064808813998703823720025923525599481529488010369
    1549         1  prime           -             -              0.00064557779212395093608779857972885732730794060684
    1553         1  prime           -             -              0.00064391500321957501609787508048937540244687701223
    1559         1  prime           -             -              0.00064143681847338037203335471456061577934573444516
    1567         1  prime           -             -              0.00063816209317166560306317804722399489470325462668
    1571         1  prime           -             -              0.00063653723742838956078930617441120305537873965627
    1579         1  prime           -             -              0.00063331222292590246991766941101963267891070297657
    1583         1  prime           -             -              0.00063171193935565382185723310170562223626026531901
    1597         1  prime           -             -              0.00062617407639323731997495303694427050720100187852
    1601         1  prime           -             -              0.00062460961898813241723922548407245471580262336040
    1607         1  prime           -             -              0.00062227753578095830740510267579340385812072184194
    1608      1080  between_primes  -             -              0.67164179104477611940298507462686567164179104477612
    1609         1  prime           -             -              0.00062150403977625854568054692355500310752019888129
    1613         1  prime           -             -              0.00061996280223186608803471791692498450092994420335
