# INCLUDE_DIAGONAL=False: The non_blue count excludes the diagonal cell (x,x).
# Ratios use exact integer arithmetic and are shown to 50 decimal places; total is column_x.
# "3,1 pattern" means gcd>1 blocks of lengths 3 and 1 alternate between single blue cells without end.
# combined_flag is "both" exactly when x_flag="between_primes" and pattern_flag="3,1 pattern".
# OUTPUT_MODE='interesting_but_only_prime_excluded': only interesting rows whose x_flag is not "prime" are written.
column_x  non_blue  x_flag          pattern_flag  combined_flag                                        non_blue/total  column_x - non_blue
  515088    369935  between_primes  -             -              0.71819766719473177398813406641195290901748827384835               145153
  515232    343583  between_primes  -             -              0.66685104962424694118377740513011614185454319607478               171649
  515370    381609  between_primes  -             -              0.74045637115082368007450957564468246114442051341754               133761
  515652    345923  between_primes  -             -              0.67084584176925523415016328841932155794993522763414               169729
  515772    343859  between_primes  -             -              0.66668799391979401751161365874843923283931659725615               171913
  516162    344109  between_primes  -             -              0.66666860404291675869203854603787183093679891196950               172053
  516252    359851  between_primes  -             -              0.69704524147121948195842340562361017487583583211300               156401
  516360    389639  between_primes  -             -              0.75458788442172127972732202339453094740103803547912               126721
  516432    376655  between_primes  -             -              0.72934093936859063729590730241348328531152213650587               139777
  516540    378811  between_primes  -             -              0.73336237271072908196848259573314748131800054206838               137729
  516588    344395  between_primes  -             -              0.66667247400249328284822721394999496697561693264265               172193
  516618    344573  between_primes  -             -              0.66697830892458257358435052592050606057086667518360               172045
  516948    352211  between_primes  -             -              0.68132771574703838683968213437328319289367595967099               164737
  516978    383057  between_primes  -             -              0.74095416052520610161360831602118465389242869135631               133921
  517080    384599  between_primes  -             -              0.74379012918697300224336659704494468940976251257059               132481
  517242    370041  between_primes  -             -              0.71541174150591019290776851067778718665537601354878               147201
  517458    344973  between_primes  -             -              0.66666859919065895203088946349268926173718446714516               172485
  517470    382781  between_primes  -             -              0.73971631205673758865248226950354609929078014184397               134689
  517500    385499  between_primes  -             -              0.74492560386473429951690821256038647342995169082126               132001
  517512    345015  between_primes  -             -              0.66668019292306265361962621156610861197421509066456               172497
  517548    361643  between_primes  -             -              0.69876224041055129186085155386553517741349594626972               155905
  517638    372437  between_primes  -             -              0.71949315931210614367569614286431830738856111800138               145201
  518058    355625  between_primes  -             -              0.68645788695474251917738940427519698566569766319601               162433
  518100    393299  between_primes  -             -              0.75911793090137039181625168886315383130669754873577               124801
  518130    388529  between_primes  -             -              0.74986779379692355200432323934147800744986779379692               129601
  518208    345535  between_primes  -             -              0.66678823947140916388785970112387303939730764480672               172673
  518238    370493  between_primes  -             -              0.71490898004391804537683458179446509132869453803079               147745
  518388    358931  between_primes  -             -              0.69239835798668179047354491230506879017261202033998               159457
  518430    392829  between_primes  -             -              0.75772814073259649325849198541751056073143915282680               125601
  518472    355175  between_primes  -             -              0.68504181517999043342745606320109861284698112916416               163297
  518742    377765  between_primes  -             -              0.72823291732691781270843694938909901261127882454091               140977
  518760    393959  between_primes  -             -              0.75942439663813709615236332793584701981648546534043               124801
  518802    345869  between_primes  -             -              0.66666859418429381536694153068029807132586227501050               172933
  518808    345879  between_primes  -             -              0.66668015913401489568395244483508349909793218300412               172929
  518982    348701  between_primes  -             -              0.67189420827697299713670223630106631829234925296060               170281
  519090    402929  between_primes  -             -              0.77622184977556878383324664316399853589936234564334               116161
  519120    401615  between_primes  -             -              0.77364578517491138850362151333025119432886423177685               117505
  519228    346163  between_primes  -             -              0.66668785196484010877687643963730769527067107320869               173065
  519372    371627  between_primes  -             -              0.71553144951980468719915590366827630291967992113553               147745
  519522    346349  between_primes  -             -              0.66666859151296768952999103021623723345690846585900               173173
  519552    365951  between_primes  -             -              0.70435875523527962552352796255235279625523527962552               153601
  519918    371381  between_primes  -             -              0.71430687146819306121349905177354890578898980223805               148537
  520020    382643  between_primes  -             -              0.73582362216837813930233452559516941656090150378832               137377
  520308    349811  between_primes  -             -              0.67231524404775632894362569862466077784696756536513               170497
  520362    346913  between_primes  -             -              0.66667627536215173283214377683228214204726709483014               173449
  520380    403451  between_primes  -             -              0.77530074176563280679503439793996694723086974902956               116929
  520410    402329  between_primes  -             -              0.77310005572529351857189523644818508483695547741204               118081
  520548    371843  between_primes  -             -              0.71432989849158963246424921428955639057301151863037               148705
  520608    377247  between_primes  -             -              0.72462774294670846394984326018808777429467084639498               143361
  520632    372023  between_primes  -             -              0.71456038046067087693418767958942208700195147436193               148609
  520968    372455  between_primes  -             -              0.71492874802291119608114126011578446276930636814545               148513
  521022    347349  between_primes  -             -              0.66666858597141771364740836279466126190448771836890               173673
  521040    393551  between_primes  -             -              0.75531820973437739904805773069246123138338707200983               127489
  521178    372281  between_primes  -             -              0.71430682031858597254680742471861820721519327369920               148897
  521358    353237  between_primes  -             -              0.67753252083980681220965248447324103591006563628064               168121
  521400    396599  between_primes  -             -              0.76064250095895665515918680475642500958956655159187               124801
  521538    347693  between_primes  -             -              0.66666858407249327949257772204518175089830462976811               173845
  521658    350585  between_primes  -             -              0.67205908852159844189104739120266534779491544268467               171073
  521670    382565  between_primes  -             -              0.73334675177794391090152778576494718883585408399946               139105
  521790    382653  between_primes  -             -              0.73334674869200252975334904846777439199678031391939               139137
  521880    382743  between_primes  -             -              0.73339273396183030581742929409059553920441480800184               139137
  522060    414539  between_primes  -             -              0.79404474581465731908209784315979006244492970156687               107521
  522228    373043  between_primes  -             -              0.71432975635163185428586747550878160496947693344669               149185
  522282    351161  between_primes  -             -              0.67235899380028413768806889764533336396812449979130               171121
  522372    350371  between_primes  -             -              0.67073082018178616005452053325982250197177490370847               172001
  522522    401561  between_primes  -             -              0.76850544091923402268229854436750988475126406160889               120961
  522660    388259  between_primes  -             -              0.74285194964221482416867562086251100141583438564267               134401
  522678    361877  between_primes  -             -              0.69235169645556155032352614802995343213221141888505               160801
  522762    349961  between_primes  -             -              0.66944613418725921164889567336569987872110061557650               172801
  522828    353915  between_primes  -             -              0.67692434223109703382374318131393115900449096069836               168913
  522882    356561  between_primes  -             -              0.68191484885691226701244257786651672843968620071068               166321
  522960    383567  between_primes  -             -              0.73345380143796848707358115343429707817041456325532               139393
  523350    383909  between_primes  -             -              0.73356071462692270946785134231393904652718066303621               139441
  523488    385247  between_primes  -             -              0.73592326853719665016199034170792835747906351243964               138241
  523542    349029  between_primes  -             -              0.66666857673309877717547016285226400174198058608478               174513
  523572    381011  between_primes  -             -              0.72771462186671556156555354373419510592621454164852               142561
  523638    349109  between_primes  -             -              0.66669913184299076843162642894518732406739006718382               174529
  523668    360467  between_primes  -             -              0.68835025245002558873179189868389895888234530274907               163201
  524202    374513  between_primes  -             -              0.71444405019439071197744380982903537186046600356351               149689
  524220    384443  between_primes  -             -              0.73336194727404524817824577467475487390790126282858               139777
  524352    349631  between_primes  -             -              0.66678681496399365311851580617600390577322104235323               174721
  524388    351907  between_primes  -             -              0.67108133672013852338344889661853436768194542971998               172481
  524412    374651  between_primes  -             -              0.71442110401745192711074498676613044705308040243168               149761
  524508    351707  between_primes  -             -              0.67054649309448092307457655555301349073798683718837               172801
  524520    392039  between_primes  -             -              0.74742431175169678944558834744147029665217722870434               132481
  524592    349775  between_primes  -             -              0.66675626010308963918626284808003171988898038856864               174817
  524682    352097  between_primes  -             -              0.67106742750847179815583534407507785668271448229594               172585
  524802    353681  between_primes  -             -              0.67393226397765252419007549513911913445451808491583               171121
  524940    395915  between_primes  -             -              0.75421000495294700346706290242694403169886082218920               129025
  524958    380477  between_primes  -             -              0.72477607732428118058968527005970001409636580450246               144481
  524970    392777  between_primes  -             -              0.74818942034782939977522525096672190791854772653675               132193
  524982    353069  between_primes  -             -              0.67253543931030016267224400074669226754441104647397               171913
  525000    404999  between_primes  -             -              0.77142666666666666666666666666666666666666666666667               120001
  525192    352967  between_primes  -             -              0.67207230879373638593124038446891803378573931057594               172225
  525360    398639  between_primes  -             -              0.75879206639256890513171920207096086493071417694533               126721
  525378    375353  between_primes  -             -              0.71444369577713570039095660648142860949640068674364               150025
  525432    350295  between_primes  -             -              0.66667998903759192435938427807975151875028547937697               175137
  525492    366371  between_primes  -             -              0.69719615141619663096678921848477236570680429007483               159121
  525870    385661  between_primes  -             -              0.73337707037861068324871165877498241010135584840360               140209
  525948    355067  between_primes  -             -              0.67509905922258474221786184185508833572900743039236               170881
  526050    406529  between_primes  -             -              0.77279536165763710673890314608877483128980134968159               119521
  526068    350747  between_primes  -             -              0.66673319798961351004052708014933430659154329858497               175321
  526158    350777  between_primes  -             -              0.66667616951562078311077661082792621227844107663478               175381
  526290    389009  between_primes  -             -              0.73915331851260711774876968971479602500522525603755               137281
  526500    396899  between_primes  -             -              0.75384425451092117758784425451092117758784425451092               129601
  526572    351059  between_primes  -             -              0.66668755649749701845141784979072187659047575640178               175513
  526650    386249  between_primes  -             -              0.73340738630969334472609892718123991265546378049938               140401
  526680    422999  between_primes  -             -              0.80314232551074656337814232551074656337814232551075               103681
  526740    386291  between_primes  -             -              0.73336181038083304856285833618103808330485628583362               140449
  526830    394733  between_primes  -             -              0.74926067232314029193477972021335155553024694873109               132097
  527070    386525  between_primes  -             -              0.73334661430170565579524541332270855863547536380367               140545
  527160    393399  between_primes  -             -              0.74626109720009105394946505804689278397450489414978               133761
  527208    367527  between_primes  -             -              0.69711954295078982109527928256020394227705194154869               159681
  527700    387059  between_primes  -             -              0.73348303960583664961152169793443244267576274398332               140641
  527982    388877  between_primes  -             -              0.73653457883033891306900614036084563488906818793065               139105
  528042    352029  between_primes  -             -              0.66666856045541831899735248332519004170122831138432               176013
  528402    384257  between_primes  -             -              0.72720580164344570989511773233258011892460664418378               144145
  528510    389981  between_primes  -             -              0.73788764640214943898885546158067018599458856029214               138529
  528630    390293  between_primes  -             -              0.73831034939371583148894311711404952424190832907705               138337
  528708    352475  between_primes  -             -              0.66667234087624927180977023233996837573859294733577               176233
  528822    377837  between_primes  -             -              0.71448805079970197911584616373751470248968461977754               150985
  528882    353921  between_primes  -             -              0.66918707764680968533623757284233534134268135425293               174961
  528972    363083  between_primes  -             -              0.68639360873543401163010518515157702108996317385419               165889
  529050    388009  between_primes  -             -              0.73340705037331065116718646630753236934127209148474               141041
  529128    352775  between_primes  -             -              0.66671013440982144207072768781844846615563719931661               176353
  529182    352793  between_primes  -             -              0.66667611521177969016330865373349811596010446311477               176389
  529272    352871  between_primes  -             -              0.66671012258347314802218896899892682779364863435058               176401
  529422    352949  between_primes  -             -              0.66666855551903774304807884825337821246567010815569               176473
  529518    372717  between_primes  -             -              0.70387975479587096189364667490056995229623922132959               156801
  529578    378593  between_primes  -             -              0.71489563388207214045900698291847471005215473452447               150985
  529692    358043  between_primes  -             -              0.67594564388361538403449551815017028763885427758018               171649
  529812    353219  between_primes  -             -              0.66668742874831072153896098993605278853631099333348               176593
  529980    403259  between_primes  -             -              0.76089475074531114381674780180384165440205290765689               126721
  530250    410249  between_primes  -             -              0.77368976897689768976897689768976897689768976897690               120001
  530532    353699  between_primes  -             -              0.66668740057150181327422285554876991397314393853717               176833
  530598    355037  between_primes  -             -              0.66912615577141263253913508908816090524276382496730               175561
  530712    390743  between_primes  -             -              0.73626185200259274333348407422481496555570629644704               139969
  530742    357269  between_primes  -             -              0.67315004277031024490241963138398694657667944123510               173473
  531102    382781  between_primes  -             -              0.72072972799951798336289450990581846801556009956656               148321
  531570    407921  between_primes  -             -              0.76738905506330304569482852681678800534266418345655               123649
  531612    354419  between_primes  -             -              0.66668735844939542373008886180146422578873313619708               177193
  531822    356021  between_primes  -             -              0.66943639037121442888786097604085577505255517823633               175801
  532332    363851  between_primes  -             -              0.68350390357896951526490986827769136553879909530143               168481
  532452    354971  between_primes  -             -              0.66667230097736509582084394461848204157370054014259               177481
  532530    394289  between_primes  -             -              0.74040711321427900775543161887593187238277655718927               138241
  532602    380537  between_primes  -             -              0.71448661477050405368361365522472690677090960980244               152065
  532620    403979  between_primes  -             -              0.75847508542675828921182081033382148623784311516654               128641
  532782    355193  between_primes  -             -              0.66667605136810177521012346513208028799771764061098               177589
  532950    417749  between_primes  -             -              0.78384276198517684585796040904400037526972511492635               115201
  533010    393041  between_primes  -             -              0.73739892309712763362788690643702744789028348436239               139969
  533052    380987  between_primes  -             -              0.71472764383212144406174256920525577241995152442914               152065
  533190    411365  between_primes  -             -              0.77151672011853185543614846489994185937470695249348               121825
  533262    367661  between_primes  -             -              0.68945658981888827630695605537240605931043277038304               165601
  533712    355823  between_primes  -             -              0.66669477171208442006175615313127679347663159156999               177889
  533970    400337  between_primes  -             -              0.74973687660355450680749854860759967788452534786598               133633
  534048    356063  between_primes  -             -              0.66672471388339624902630475163281203187728443885194               177985
  534630    394629  between_primes  -             -              0.73813478480444419505078278435553560406262274844285               140001
  534648    356439  between_primes  -             -              0.66667975939309601831485388517304843560623064146878               178209
  534660    420611  between_primes  -             -              0.78668873676729136273519619945385852691430067706580               114049
  534840    392247  between_primes  -             -              0.73339129459277540946825218757011442674444693740184               142593
  535350    397589  between_primes  -             -              0.74267114971513962828056411693284766974876249182778               137761
  535488    357055  between_primes  -             -              0.66678431636189793235329269750209155013744472331780               178433
  535572    372275  between_primes  -             -              0.69509795134921168395659220422277490234739680192392               163297
  535608    362231  between_primes  -             -              0.67629871099759525623216979582082418485160789233917               173377
  535860    404531  between_primes  -             -              0.75491919531220841264509386780129138207740827828164               131329
  535938    371057  between_primes  -             -              0.69235060771954964939974400023883359642346689355858               164881
  536058    357533  between_primes  -             -              0.66696700730144872383212264344529882960425924060456               178525
  536100    393219  between_primes  -             -              0.73348069390039171796306659205372132064913262451035               142881
  536148    361427  between_primes  -             -              0.67411796742690451144087080433014764579929422472899               174721
  536190    396029  between_primes  -             -              0.73859825808015815289356384863574479195807456312128               140161
  536280    398039  between_primes  -             -              0.74222234653539195942418139777728052509882896994108               138241
  536442    363849  between_primes  -             -              0.67826344693368528191304931381211761942577203127272               172593
  536448    375167  between_primes  -             -              0.69935389823431162013839179193509902171319494154140               161281
  536532    357691  between_primes  -             -              0.66667225813185420440905668254642779927385505431177               178841
  536562    371537  between_primes  -             -              0.69244001625161677494865458232226657869919971969688               165025
  536718    395309  between_primes  -             -              0.73653017040606053830875804426160479059766953968378               141409
  536772    362371  between_primes  -             -              0.67509296312028198192156073714724314979171789884718               174401
  536778    374177  between_primes  -             -              0.69707961205563566316056172197817347208715707424671               162601
  536802    383441  between_primes  -             -              0.71430620601264525840067659956557538906337904851323               153361
  536868    358019  between_primes  -             -              0.66686597077866440167787985128560465514800658634897               178849
  537000    394599  between_primes  -             -              0.73482122905027932960893854748603351955307262569832               142401
  537402    358269  between_primes  -             -              0.66666852747105518773655475789074100952359686045084               179133
  538050    403649  between_primes  -             -              0.75020722981135582194963293374221726605334076758666               134401
  538122    372569  between_primes  -             -              0.69235043354480954133077629236492839913625534730043               165553
  538158    359981  between_primes  -             -              0.66891321879448043139747063130158800946933800110748               178177
  538200    411479  between_primes  -             -              0.76454663693794128576737272389446302489780750650316               126721
  538248    363527  between_primes  -             -              0.67538941157236069618465837309195761061815371352982               174721
  538302    361469  between_primes  -             -              0.67149852684924076076254593146598006323587874464520               176833
  538332    360923  between_primes  -             -              0.67044686178789297310953092143881470913859848569284               177409
  538398    384605  between_primes  -             -              0.71435072195661945252396925694374793368474622862641               153793
  538512    373007  between_primes  -             -              0.69266237335472561428528983569539768844519713581127               165505
  538650    422009  between_primes  -             -              0.78345679012345679012345679012345679012345679012346               116641
  538710    395061  between_primes  -             -              0.73334632733752854040207161552597872695884613242747               143649
  538722    360185  between_primes  -             -              0.66859159269530481398569206381027691462386908275511               178537
  538800    395439  between_primes  -             -              0.73392538975501113585746102449888641425389755011136               143361
  539112    385127  between_primes  -             -              0.71437289468607636261110863790826395999347074448352               153985
  539268    359515  between_primes  -             -              0.66667222976330878153348613305443675500864134345075               179753
  539310    395501  between_primes  -             -              0.73334631288127422076356826315106339582058556303425               143809
  539322    385241  between_primes  -             -              0.71430611026436896696222293917177493222972547012731               154081
  539448    404663  between_primes  -             -              0.75014273850306238970206581542613931277898889234922               134785
  539502    359669  between_primes  -             -              0.66666852022791389095869894828934832493670088340729               179833
  539508    359675  between_primes  -             -              0.66667222728856661995744270705902414792737086382408               179833
  539640    395831  between_primes  -             -              0.73350937662145133792898969683492698836261211177822               143809
  539712    359999  between_primes  -             -              0.66702055911300841930511087394758686114075655164236               179713
  539838    373949  between_primes  -             -              0.69270595993612898684420140857071936395733534875277               165889
  539898    359933  between_primes  -             -              0.66666851886837884192940147953872768559987256852220               179965
  540120    416855  between_primes  -             -              0.77178219654891505591350070354735984596015700214767               123265
  540180    396179  between_primes  -             -              0.73342034136769225073123773556962493983486985819542               144001
  540270    407213  between_primes  -             -              0.75372128750439595017306161733947840894367630999315               133057
  540348    365243  between_primes  -             -              0.67594031994196332733719750975297400934212766587458               175105
  540390    396293  between_primes  -             -              0.73334628694091304428283276892614593164196228649679               144097
  540510    400061  between_primes  -             -              0.74015466873878374128138239810549296035225990268450               140449
  540540    436859  between_primes  -             -              0.80818995818995818995818995818995818995818995818996               103681
  540558    363773  between_primes  -             -              0.67295831344647567883557361097236559259135929909464               176785
  540612    360419  between_primes  -             -              0.66668701397675227334946320096483244915022234060657               180193
  540678    362501  between_primes  -             -              0.67045635294944495614765165218484939279941110975479               178177
  540690    399185  between_primes  -             -              0.73828811333666241284284895226469881077881965636502               141505
  540780    396587  between_primes  -             -              0.73336107104552683161359517733643995709900514072266               144193
  541362    360909  between_primes  -             -              0.66666851385948773648686091746373036895829408048589               180453
  541530    410489  between_primes  -             -              0.75801709969900097870847413809022584159695677063136               131041
  541548    387323  between_primes  -             -              0.71521453315310923500779247638251826246242253687577               154225
  541578    361053  between_primes  -             -              0.66666851312276348005273478612499030610549172972314               180525
  541992    377831  between_primes  -             -              0.69711545557868012811997225051292269996605115942671               164161
  542022    375269  between_primes  -             -              0.69235012600964536494828623192416543977919715435905               166753
  542082    362801  between_primes  -             -              0.66927328337779155183164170734316948358366446404787               179281
  542118    361413  between_primes  -             -              0.66666851128352129979082044868460372096111916593804               180705
  542262    387341  between_primes  -             -              0.71430599968281015450096079017154069435070132150141               154921
  542538    373193  between_primes  -             -              0.68786518179371767507529426510216795874206046396750               169345
  542922    366441  between_primes  -             -              0.67494225689878104037043995270038790102445655176987               176481
  543018    387953  between_primes  -             -              0.71443856373085238426718819633971617883753393073526               155065
  543162    362109  between_primes  -             -              0.66666850773802291029195709567311409855623184243375               181053
  543288    362199  between_primes  -             -              0.66667955117727614083138225029818438839068781198922               181089
  543312    402191  between_primes  -             -              0.74025789969667520687928851194157316606296198132933               141121
  543552    373055  between_primes  -             -              0.68632807900624043329801012598610620511009066289886               170497
  543660    420779  between_primes  -             -              0.77397454291284994297906779972777103336644226170768               122881
  543792    362543  between_primes  -             -              0.66669425074293112072262924059199105540353664636479               181249
  543858    395489  between_primes  -             -              0.72719165664566853847879409698855215883557840465710               148369
  543888    362735  between_primes  -             -              0.66692958844467978701497367104992204277351219368694               181153
  544008    372359  between_primes  -             -              0.68447339009720445287569300451463949059572653343333               171649
  544098    375201  between_primes  -             -              0.68958349414995092795783112601038783454451220184599               168897
  544278    388781  between_primes  -             -              0.71430592454591219928051473695427704224679299916587               155497
  544722    363149  between_primes  -             -              0.66666850246547780335657454628232382756708926755299               181573
  544758    363173  between_primes  -             -              0.66666850234416015918995223567161932454410949449113               181585
  544878    363257  between_primes  -             -              0.66667584303275228583279192773428180253194293034404               181621
  544962    387441  between_primes  -             -              0.71095048829092670681625507833573717066511059486717               157521
  545088    375103  between_primes  -             -              0.68815127098743689092403428437243160737348831748268               169985
  545142    383861  between_primes  -             -              0.70414864383958674987434466616037656243694303502574               161281
  545550    400109  between_primes  -             -              0.73340482082302263770506827971771606635505453212355               145441
  545748    393683  between_primes  -             -              0.72136407279550268622147951068991549213189970462558               152065
  545790    427517  between_primes  -             -              0.78329943751259641986844757141024936330823210392275               118273
  546018    380577  between_primes  -             -              0.69700449435732887926771644890827774908519499357164               165441
  546102    364121  between_primes  -             -              0.66676371813324250780989631973514105423528937817477               181981
  546150    414149  between_primes  -             -              0.75830632610088803442277762519454362354664469468095               132001
  546240    400831  between_primes  -             -              0.73380016110134739308728763913298183948447568834212               145409
  546618    383289  between_primes  -             -              0.70120083861124222034400623470138195229575315851289               163329
  547272    381671  between_primes  -             -              0.69740640851349968571386805829642298527971465742812               165601
  547362    369065  between_primes  -             -              0.67426127498803351347006186034105400082577891779115               178297
  547398    372437  between_primes  -             -              0.68037698347454685621796206781902747178469778844643               174961
  547500    403499  between_primes  -             -              0.73698447488584474885844748858447488584474885844749               144001
  547662    367181  between_primes  -             -              0.67045184803765826367357968966260211590360477812958               180481
  547818    365213  between_primes  -             -              0.66666849209043879536634429682850873830359718008536               182605
  548460    415979  between_primes  -             -              0.75844911205922036246945994238413010976187871494731               132481
  548502    367509  between_primes  -             -              0.67002308104619490904317577693426824332454576282311               180993
  548520    423335  between_primes  -             -              0.77177678115656676146722088529132939546415809815504               125185
  548832    365919  between_primes  -             -              0.66672315025362952597516179814588070666433444114046               182913
  549012    366011  between_primes  -             -              0.66667213102810138940496746883492528396464922442497               183001
  549090    402689  between_primes  -             -              0.73337522081990201970533063796463239177548307199184               146401
  549162    366113  between_primes  -             -              0.66667577144813370189488711891937169724052283297096               183049
  549168    377135  between_primes  -             -              0.68673884858549660577455350639512863094717827695714               172033
  549258    372137  between_primes  -             -              0.67752677248214864417086323731288392704339308667329               177121
  549510    414341  between_primes  -             -              0.75401903514039780895707084493457807865188986551655               135169
  549552    368079  between_primes  -             -              0.66978011180015721897108917809415669490785221416718               181473
  549588    381107  between_primes  -             -              0.69344126873221394935842849552755882588411682933397               168481
  549642    368441  between_primes  -             -              0.67032905054562788142099766757271096459149773852799               181201
  549738    392705  between_primes  -             -              0.71434938097784762923428978895401081969956597506449               157033
  549750    403349  between_primes  -             -              0.73369531605275125056844020009095043201455206912233               146401
  549978    396377  between_primes  -             -              0.72071428311677921662321038296077297637360039856140               153601
  550008    366695  between_primes  -             -              0.66670848424022923302933775508719873165481229363937               183313
  550062    366713  between_primes  -             -              0.66667575655107969647057968010878773665514069323094               183349
  550128    370415  between_primes  -             -              0.67332511706366518337550533693976674519384579588750               179713
  550212    380963  between_primes  -             -              0.69239311392699541267729529708548704862852863986972               169249
  550440    417959  between_primes  -             -              0.75931800014533827483467771237555410217280720877843               132481
  550470    406629  between_primes  -             -              0.73869420676876124039457191127581884571366286991117               143841
  550608    367087  between_primes  -             -              0.66669390927847034550896463545753058437218493011362               183521
  550662    393413  between_primes  -             -              0.71443644195531923394023920299566703349786257268524               157249
  550812    368923  between_primes  -             -              0.66978025170112488471565615854411305490802669513373               181889
  550842    367229  between_primes  -             -              0.66666848206926850167561660149371326078984536400638               183613
  550860    403979  between_primes  -             -              0.73336056348255455106560650619032058962349780343463               146881
  550938    367293  between_primes  -             -              0.66666848175293771712969517441163978523899240930921               183645
  551232    389951  between_primes  -             -              0.70741720364565192151399047950772088703123185881807               161281
  551652    367771  between_primes  -             -              0.66667210487771276094349336175704973425275354752634               183881
  551730    407793  between_primes  -             -              0.73911695938230656299276820183785547278560165298244               143937
  551910    404741  between_primes  -             -              0.73334601656067112391513109021398416408472395861644               147169
  552030    404829  between_primes  -             -              0.73334601380359763056355632846040976033911200478235               147201
  552090    437849  between_primes  -             -              0.79307540437247550218261515332645039758010469307540               114241
  552240    418607  between_primes  -             -              0.75801644212661161813704186585542517745907576416051               133633
  552402    368273  between_primes  -             -              0.66667571804591583665518951777871912121969145658415               184129
  552492    371339  between_primes  -             -              0.67211651933421660404132548525589510798346401395857               181153
  552582    368873  between_primes  -             -              0.66754436445631598568176306864863495372632478075652               183709
  552708    382787  between_primes  -             -              0.69256641843432698640149952597031343856068665552154               169921
  552750    420749  between_primes  -             -              0.76119222071460877431026684758028041610131162369968               132001
  552792    374711  between_primes  -             -              0.67785170552395837855830040955730184228425881705958               178081
  553098    407369  between_primes  -             -              0.73652227995762053017729227008595221823257361263284               145729
  553140    426995  between_primes  -             -              0.77194742741439780164153740463535452145930505839390               126145
  553278    389277  between_primes  -             -              0.70358300890329996855107197466734625269755891251776               164001
  553590    405989  between_primes  -             -              0.73337488032659549486081757257175888292779855127441               147601
  553758    384797  between_primes  -             -              0.69488296331610559125105190353909108310850588163060               168961
  553920    406463  between_primes  -             -              0.73379368861929520508376660889659156556903523974581               147457
  553962    380201  between_primes  -             -              0.68633047032106895418819341398868514446839313887956               173761
  554088    369399  between_primes  -             -              0.66667930003898297743318750812145363191406419196951               184689
  554208    378207  between_primes  -             -              0.68242789710722328078988394249090594145158496448987               176001
  554418    369629  between_primes  -             -              0.66669732945178547594053584118841740347535613923069               184789
  554640    406799  between_primes  -             -              0.73344692052502524159815375739218231645752199624982               147841
  554790    406853  between_primes  -             -              0.73334595072009228717172263378936174047837920654662               147937
  554838    386357  between_primes  -             -              0.69634199532115680613079853939348061956823433146252               168481
  554892    384203  between_primes  -             -              0.69239239347476626082192570806571368842946014719982               170689
  555042    370029  between_primes  -             -              0.66666846833212621747543429145902472245343595619791               185013
  555252    370171  between_primes  -             -              0.66667206961883973403067436047056111459301362264341               185081
  555420    407323  between_primes  -             -              0.73336033992294119765222714342299521083144287206078               148097
  555522    396401  between_primes  -             -              0.71356489931991892310295541850727783958151072324768               159121
  555828    409523  between_primes  -             -              0.73678008304727361701821426772310858754866613412782               146305
  556068    372547  between_primes  -             -              0.66996662278714114101153096383895494795600538063690               183521
  556272    370895  between_primes  -             -              0.66675115770702102568527626772514165731872177639716               185377
  556608    386111  between_primes  -             -              0.69368568184431413130964700471426928826031965045418               170497
